"year","region","cancer","race","rateType","rate"
2015,4,"Esophageal Cancer","Hispanic","incidenceRate",NA
2015,4,"Esophageal Cancer","Hispanic","mortalityRate",NA
2015,4,"Esophageal Cancer","White","incidenceRate",NA
2015,4,"Esophageal Cancer","White","mortalityRate",NA
2015,4,"Female Breast Cancer","All Races","incidenceRate",NA
2015,4,"Female Breast Cancer","All Races","mortalityRate",NA
2015,4,"Female Breast Cancer","Native American","incidenceRate",NA
2015,4,"Female Breast Cancer","Native American","mortalityRate",NA
2015,4,"Female Breast Cancer","Asian","incidenceRate",NA
2015,4,"Female Breast Cancer","Asian","mortalityRate",NA
2015,4,"Female Breast Cancer","Black","incidenceRate",NA
2015,4,"Female Breast Cancer","Black","mortalityRate",NA
2015,4,"Female Breast Cancer","Hispanic","incidenceRate",NA
2015,4,"Female Breast Cancer","Hispanic","mortalityRate",NA
2015,4,"Female Breast Cancer","White","incidenceRate",NA
2015,4,"Female Breast Cancer","White","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","All Races","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","Black","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","Black","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,4,"Hodgkin Lymphoma","White","incidenceRate",NA
2015,4,"Hodgkin Lymphoma","White","mortalityRate",NA
2015,4,"Kaposi Sarcoma","All Races","incidenceRate",NA
2015,4,"Kaposi Sarcoma","All Races","mortalityRate",NA
2015,4,"Kaposi Sarcoma","Native American","incidenceRate",NA
2015,4,"Kaposi Sarcoma","Native American","mortalityRate",NA
2015,4,"Kaposi Sarcoma","Asian","incidenceRate",NA
2015,4,"Kaposi Sarcoma","Asian","mortalityRate",NA
2015,4,"Kaposi Sarcoma","Black","incidenceRate",NA
2015,4,"Kaposi Sarcoma","Black","mortalityRate",NA
2015,4,"Kaposi Sarcoma","Hispanic","incidenceRate",NA
2015,4,"Kaposi Sarcoma","Hispanic","mortalityRate",NA
2015,4,"Kaposi Sarcoma","White","incidenceRate",NA
2015,4,"Kaposi Sarcoma","White","mortalityRate",NA
2015,4,"Kidney Cancer","All Races","incidenceRate",NA
2015,4,"Kidney Cancer","All Races","mortalityRate",NA
2015,4,"Kidney Cancer","Native American","incidenceRate",NA
2015,4,"Kidney Cancer","Native American","mortalityRate",NA
2015,4,"Kidney Cancer","Asian","incidenceRate",NA
2015,4,"Kidney Cancer","Asian","mortalityRate",NA
2015,4,"Kidney Cancer","Black","incidenceRate",NA
2015,4,"Kidney Cancer","Black","mortalityRate",NA
2015,4,"Kidney Cancer","Hispanic","incidenceRate",NA
2015,4,"Kidney Cancer","Hispanic","mortalityRate",NA
2015,4,"Kidney Cancer","White","incidenceRate",NA
2015,4,"Kidney Cancer","White","mortalityRate",NA
2015,4,"Laryngeal Cancer","All Races","incidenceRate",NA
2015,4,"Laryngeal Cancer","All Races","mortalityRate",NA
2015,4,"Laryngeal Cancer","Native American","incidenceRate",NA
2015,4,"Laryngeal Cancer","Native American","mortalityRate",NA
2015,4,"Laryngeal Cancer","Asian","incidenceRate",NA
2015,4,"Laryngeal Cancer","Asian","mortalityRate",NA
2015,4,"Laryngeal Cancer","Black","incidenceRate",NA
2015,4,"Laryngeal Cancer","Black","mortalityRate",NA
2015,4,"Laryngeal Cancer","Hispanic","incidenceRate",NA
2015,4,"Laryngeal Cancer","Hispanic","mortalityRate",NA
2015,4,"Laryngeal Cancer","White","incidenceRate",NA
2015,4,"Laryngeal Cancer","White","mortalityRate",NA
2015,4,"Leukemia","All Races","incidenceRate",NA
2015,4,"Leukemia","All Races","mortalityRate",NA
2015,4,"Leukemia","Native American","incidenceRate",NA
2015,4,"Leukemia","Native American","mortalityRate",NA
2015,4,"Leukemia","Asian","incidenceRate",NA
2015,4,"Leukemia","Asian","mortalityRate",NA
2015,4,"Leukemia","Black","incidenceRate",NA
2015,4,"Leukemia","Black","mortalityRate",NA
2015,4,"Leukemia","Hispanic","incidenceRate",NA
2015,4,"Leukemia","Hispanic","mortalityRate",NA
2015,4,"Leukemia","White","incidenceRate",NA
2015,4,"Leukemia","White","mortalityRate",NA
2015,4,"Liver Cancer","All Races","incidenceRate",NA
2015,4,"Liver Cancer","All Races","mortalityRate",NA
2015,4,"Liver Cancer","Native American","incidenceRate",NA
2015,4,"Liver Cancer","Native American","mortalityRate",NA
2015,4,"Liver Cancer","Asian","incidenceRate",NA
2015,4,"Liver Cancer","Asian","mortalityRate",NA
2015,4,"Liver Cancer","Black","incidenceRate",NA
2015,4,"Liver Cancer","Black","mortalityRate",NA
2015,4,"Liver Cancer","Hispanic","incidenceRate",NA
2015,4,"Liver Cancer","Hispanic","mortalityRate",NA
2015,4,"Liver Cancer","White","incidenceRate",NA
2015,4,"Liver Cancer","White","mortalityRate",NA
2015,4,"Lung Cancer","All Races","incidenceRate",NA
2015,4,"Lung Cancer","All Races","mortalityRate",NA
2015,4,"Lung Cancer","Native American","incidenceRate",NA
2015,4,"Lung Cancer","Native American","mortalityRate",NA
2015,4,"Lung Cancer","Asian","incidenceRate",NA
2015,4,"Lung Cancer","Asian","mortalityRate",NA
2015,4,"Lung Cancer","Black","incidenceRate",NA
2015,4,"Lung Cancer","Black","mortalityRate",NA
2015,4,"Lung Cancer","Hispanic","incidenceRate",NA
2015,4,"Lung Cancer","Hispanic","mortalityRate",NA
2015,4,"Lung Cancer","White","incidenceRate",NA
2015,4,"Lung Cancer","White","mortalityRate",NA
2015,4,"Melanoma","All Races","incidenceRate",NA
2015,4,"Melanoma","All Races","mortalityRate",NA
2015,4,"Melanoma","Native American","incidenceRate",NA
2015,4,"Melanoma","Native American","mortalityRate",NA
2015,4,"Melanoma","Asian","incidenceRate",NA
2015,4,"Melanoma","Asian","mortalityRate",NA
2015,4,"Melanoma","Black","incidenceRate",NA
2015,4,"Melanoma","Black","mortalityRate",NA
2015,4,"Melanoma","Hispanic","incidenceRate",NA
2015,4,"Melanoma","Hispanic","mortalityRate",NA
2015,4,"Melanoma","White","incidenceRate",NA
2015,4,"Melanoma","White","mortalityRate",NA
2015,4,"Mesothelioma","All Races","incidenceRate",NA
2015,4,"Mesothelioma","All Races","mortalityRate",NA
2015,4,"Mesothelioma","Native American","incidenceRate",NA
2015,4,"Mesothelioma","Native American","mortalityRate",NA
2015,4,"Mesothelioma","Asian","incidenceRate",NA
2015,4,"Mesothelioma","Asian","mortalityRate",NA
2015,4,"Mesothelioma","Black","incidenceRate",NA
2015,4,"Mesothelioma","Black","mortalityRate",NA
2015,4,"Mesothelioma","Hispanic","incidenceRate",NA
2015,4,"Mesothelioma","Hispanic","mortalityRate",NA
2015,4,"Mesothelioma","White","incidenceRate",NA
2015,4,"Mesothelioma","White","mortalityRate",NA
2015,4,"Myeloma","All Races","incidenceRate",NA
2015,4,"Myeloma","All Races","mortalityRate",NA
2015,4,"Myeloma","Native American","incidenceRate",NA
2015,4,"Myeloma","Native American","mortalityRate",NA
2015,4,"Myeloma","Asian","incidenceRate",NA
2015,4,"Myeloma","Asian","mortalityRate",NA
2015,4,"Myeloma","Black","incidenceRate",NA
2015,4,"Myeloma","Black","mortalityRate",NA
2015,4,"Myeloma","Hispanic","incidenceRate",NA
2015,4,"Myeloma","Hispanic","mortalityRate",NA
2015,4,"Myeloma","White","incidenceRate",NA
2015,4,"Myeloma","White","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","All Races","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,4,"Non-Hodgkin Lymphoma","White","incidenceRate",NA
2015,4,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2015,4,"Oral Cancer","All Races","incidenceRate",NA
2015,4,"Oral Cancer","All Races","mortalityRate",NA
2015,4,"Oral Cancer","Native American","incidenceRate",NA
2015,4,"Oral Cancer","Native American","mortalityRate",NA
2015,4,"Oral Cancer","Asian","incidenceRate",NA
2015,4,"Oral Cancer","Asian","mortalityRate",NA
2015,4,"Oral Cancer","Black","incidenceRate",NA
2015,4,"Oral Cancer","Black","mortalityRate",NA
2015,4,"Oral Cancer","Hispanic","incidenceRate",NA
2015,4,"Oral Cancer","Hispanic","mortalityRate",NA
2015,4,"Oral Cancer","White","incidenceRate",NA
2015,4,"Oral Cancer","White","mortalityRate",NA
2015,4,"Ovarian Cancer","All Races","incidenceRate",NA
2015,4,"Ovarian Cancer","All Races","mortalityRate",NA
2015,4,"Ovarian Cancer","Native American","incidenceRate",NA
2015,4,"Ovarian Cancer","Native American","mortalityRate",NA
2015,4,"Ovarian Cancer","Asian","incidenceRate",NA
2015,4,"Ovarian Cancer","Asian","mortalityRate",NA
2015,4,"Ovarian Cancer","Black","incidenceRate",NA
2015,4,"Ovarian Cancer","Black","mortalityRate",NA
2015,4,"Ovarian Cancer","Hispanic","incidenceRate",NA
2015,4,"Ovarian Cancer","Hispanic","mortalityRate",NA
2015,4,"Ovarian Cancer","White","incidenceRate",NA
2015,4,"Ovarian Cancer","White","mortalityRate",NA
2015,4,"Pancreatic Cancer","All Races","incidenceRate",NA
2015,4,"Pancreatic Cancer","All Races","mortalityRate",NA
2015,4,"Pancreatic Cancer","Native American","incidenceRate",NA
2015,4,"Pancreatic Cancer","Native American","mortalityRate",NA
2015,4,"Pancreatic Cancer","Asian","incidenceRate",NA
2015,4,"Pancreatic Cancer","Asian","mortalityRate",NA
2015,4,"Pancreatic Cancer","Black","incidenceRate",NA
2015,4,"Pancreatic Cancer","Black","mortalityRate",NA
2015,4,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2015,4,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2015,4,"Pancreatic Cancer","White","incidenceRate",NA
2015,4,"Pancreatic Cancer","White","mortalityRate",NA
2015,4,"Stomach Cancer","All Races","incidenceRate",NA
2015,4,"Stomach Cancer","All Races","mortalityRate",NA
2015,4,"Stomach Cancer","Native American","incidenceRate",NA
2015,4,"Stomach Cancer","Native American","mortalityRate",NA
2015,4,"Stomach Cancer","Asian","incidenceRate",NA
2015,4,"Stomach Cancer","Asian","mortalityRate",NA
2015,4,"Stomach Cancer","Black","incidenceRate",NA
2015,4,"Stomach Cancer","Black","mortalityRate",NA
2015,4,"Stomach Cancer","Hispanic","incidenceRate",NA
2015,4,"Stomach Cancer","Hispanic","mortalityRate",NA
2015,4,"Stomach Cancer","White","incidenceRate",NA
2015,4,"Stomach Cancer","White","mortalityRate",NA
2015,4,"Thyroid Cancer","All Races","incidenceRate",NA
2015,4,"Thyroid Cancer","All Races","mortalityRate",NA
2015,4,"Thyroid Cancer","Native American","incidenceRate",NA
2015,4,"Thyroid Cancer","Native American","mortalityRate",NA
2015,4,"Thyroid Cancer","Asian","incidenceRate",NA
2015,4,"Thyroid Cancer","Asian","mortalityRate",NA
2015,4,"Thyroid Cancer","Black","incidenceRate",NA
2015,4,"Thyroid Cancer","Black","mortalityRate",NA
2015,4,"Thyroid Cancer","Hispanic","incidenceRate",NA
2015,4,"Thyroid Cancer","Hispanic","mortalityRate",NA
2015,4,"Thyroid Cancer","White","incidenceRate",NA
2015,4,"Thyroid Cancer","White","mortalityRate",NA
2015,4,"Bladder Cancer","All Races","incidenceRate",NA
2015,4,"Bladder Cancer","All Races","mortalityRate",NA
2015,4,"Bladder Cancer","Native American","incidenceRate",NA
2015,4,"Bladder Cancer","Native American","mortalityRate",NA
2015,4,"Bladder Cancer","Asian","incidenceRate",NA
2015,4,"Bladder Cancer","Asian","mortalityRate",NA
2015,4,"Bladder Cancer","Black","incidenceRate",NA
2015,4,"Bladder Cancer","Black","mortalityRate",NA
2015,4,"Bladder Cancer","Hispanic","incidenceRate",NA
2015,4,"Bladder Cancer","Hispanic","mortalityRate",NA
2015,4,"Bladder Cancer","White","incidenceRate",NA
2015,4,"Bladder Cancer","White","mortalityRate",NA
2015,4,"Male Breast Cancer","All Races","incidenceRate",NA
2015,4,"Male Breast Cancer","All Races","mortalityRate",NA
2015,4,"Male Breast Cancer","Native American","incidenceRate",NA
2015,4,"Male Breast Cancer","Native American","mortalityRate",NA
2015,4,"Male Breast Cancer","Asian","incidenceRate",NA
2015,4,"Male Breast Cancer","Asian","mortalityRate",NA
2015,4,"Male Breast Cancer","Black","incidenceRate",NA
2015,4,"Male Breast Cancer","Black","mortalityRate",NA
2015,4,"Male Breast Cancer","Hispanic","incidenceRate",NA
2015,4,"Male Breast Cancer","Hispanic","mortalityRate",NA
2015,4,"Male Breast Cancer","White","incidenceRate",NA
2015,4,"Male Breast Cancer","White","mortalityRate",NA
2015,4,"Prostate Cancer","All Races","incidenceRate",NA
2015,4,"Prostate Cancer","All Races","mortalityRate",NA
2015,4,"Prostate Cancer","Native American","incidenceRate",NA
2015,4,"Prostate Cancer","Native American","mortalityRate",NA
2015,4,"Prostate Cancer","Asian","incidenceRate",NA
2015,4,"Prostate Cancer","Asian","mortalityRate",NA
2015,4,"Prostate Cancer","Black","incidenceRate",NA
2015,4,"Prostate Cancer","Black","mortalityRate",NA
2015,4,"Prostate Cancer","Hispanic","incidenceRate",NA
2015,4,"Prostate Cancer","Hispanic","mortalityRate",NA
2015,4,"Prostate Cancer","White","incidenceRate",NA
2015,4,"Prostate Cancer","White","mortalityRate",NA
2015,4,"Testicular Cancer","All Races","incidenceRate",NA
2015,4,"Testicular Cancer","All Races","mortalityRate",NA
2015,4,"Testicular Cancer","Native American","incidenceRate",NA
2015,4,"Testicular Cancer","Native American","mortalityRate",NA
2015,4,"Testicular Cancer","Asian","incidenceRate",NA
2015,4,"Testicular Cancer","Asian","mortalityRate",NA
2015,4,"Testicular Cancer","Black","incidenceRate",NA
2015,4,"Testicular Cancer","Black","mortalityRate",NA
2015,4,"Testicular Cancer","Hispanic","incidenceRate",NA
2015,4,"Testicular Cancer","Hispanic","mortalityRate",NA
2015,4,"Testicular Cancer","White","incidenceRate",NA
2015,4,"Testicular Cancer","White","mortalityRate",NA
2015,5,"All Cancers","All Races","incidenceRate",NA
2015,5,"All Cancers","All Races","mortalityRate",NA
2015,5,"All Cancers","Native American","incidenceRate",NA
2015,5,"All Cancers","Native American","mortalityRate",NA
2015,5,"All Cancers","Asian","incidenceRate",NA
2015,5,"All Cancers","Asian","mortalityRate",NA
2015,5,"All Cancers","Black","incidenceRate",NA
2015,5,"All Cancers","Black","mortalityRate",NA
2015,5,"All Cancers","Hispanic","incidenceRate",NA
2015,5,"All Cancers","Hispanic","mortalityRate",NA
2015,5,"All Cancers","White","incidenceRate",NA
2015,5,"All Cancers","White","mortalityRate",NA
2015,5,"Brain Cancer","All Races","incidenceRate",NA
2015,5,"Brain Cancer","All Races","mortalityRate",NA
2015,5,"Brain Cancer","Native American","incidenceRate",NA
2015,5,"Brain Cancer","Native American","mortalityRate",NA
2015,5,"Brain Cancer","Asian","incidenceRate",NA
2015,5,"Brain Cancer","Asian","mortalityRate",NA
2015,5,"Brain Cancer","Black","incidenceRate",NA
2015,5,"Brain Cancer","Black","mortalityRate",NA
2015,5,"Brain Cancer","Hispanic","incidenceRate",NA
2015,5,"Brain Cancer","Hispanic","mortalityRate",NA
2015,5,"Brain Cancer","White","incidenceRate",NA
2015,5,"Brain Cancer","White","mortalityRate",NA
2015,5,"Cervical Cancer","All Races","incidenceRate",NA
2015,5,"Cervical Cancer","All Races","mortalityRate",NA
2015,5,"Cervical Cancer","Native American","incidenceRate",NA
2015,5,"Cervical Cancer","Native American","mortalityRate",NA
2015,5,"Cervical Cancer","Asian","incidenceRate",NA
2015,5,"Cervical Cancer","Asian","mortalityRate",NA
2015,5,"Cervical Cancer","Black","incidenceRate",NA
2015,5,"Cervical Cancer","Black","mortalityRate",NA
2015,5,"Cervical Cancer","Hispanic","incidenceRate",NA
2015,5,"Cervical Cancer","Hispanic","mortalityRate",NA
2015,5,"Cervical Cancer","White","incidenceRate",NA
2015,5,"Cervical Cancer","White","mortalityRate",NA
2015,5,"Colorectal Cancer","All Races","incidenceRate",NA
2015,5,"Colorectal Cancer","All Races","mortalityRate",NA
2015,5,"Colorectal Cancer","Native American","incidenceRate",NA
2015,5,"Colorectal Cancer","Native American","mortalityRate",NA
2015,5,"Colorectal Cancer","Asian","incidenceRate",NA
2015,5,"Colorectal Cancer","Asian","mortalityRate",NA
2015,5,"Colorectal Cancer","Black","incidenceRate",NA
2015,5,"Colorectal Cancer","Black","mortalityRate",NA
2015,5,"Colorectal Cancer","Hispanic","incidenceRate",NA
2015,5,"Colorectal Cancer","Hispanic","mortalityRate",NA
2015,5,"Colorectal Cancer","White","incidenceRate",NA
2015,5,"Colorectal Cancer","White","mortalityRate",NA
2015,5,"Uterine Cancer","All Races","incidenceRate",NA
2015,5,"Uterine Cancer","All Races","mortalityRate",NA
2015,5,"Uterine Cancer","Native American","incidenceRate",NA
2015,5,"Uterine Cancer","Native American","mortalityRate",NA
2015,5,"Uterine Cancer","Asian","incidenceRate",NA
2015,5,"Uterine Cancer","Asian","mortalityRate",NA
2015,5,"Uterine Cancer","Black","incidenceRate",NA
2015,5,"Uterine Cancer","Black","mortalityRate",NA
2015,5,"Uterine Cancer","Hispanic","incidenceRate",NA
2015,5,"Uterine Cancer","Hispanic","mortalityRate",NA
2015,5,"Uterine Cancer","White","incidenceRate",NA
2015,5,"Uterine Cancer","White","mortalityRate",NA
2015,5,"Esophageal Cancer","All Races","incidenceRate",NA
2015,5,"Esophageal Cancer","All Races","mortalityRate",NA
2015,5,"Esophageal Cancer","Native American","incidenceRate",NA
2015,5,"Esophageal Cancer","Native American","mortalityRate",NA
2015,5,"Esophageal Cancer","Asian","incidenceRate",NA
2015,5,"Esophageal Cancer","Asian","mortalityRate",NA
2015,5,"Esophageal Cancer","Black","incidenceRate",NA
2015,5,"Esophageal Cancer","Black","mortalityRate",NA
2015,5,"Esophageal Cancer","Hispanic","incidenceRate",NA
2015,5,"Esophageal Cancer","Hispanic","mortalityRate",NA
2015,5,"Esophageal Cancer","White","incidenceRate",NA
2015,5,"Esophageal Cancer","White","mortalityRate",NA
2015,5,"Female Breast Cancer","All Races","incidenceRate",NA
2015,5,"Female Breast Cancer","All Races","mortalityRate",NA
2015,5,"Female Breast Cancer","Native American","incidenceRate",NA
2015,5,"Female Breast Cancer","Native American","mortalityRate",NA
2015,5,"Female Breast Cancer","Asian","incidenceRate",NA
2015,5,"Female Breast Cancer","Asian","mortalityRate",NA
2015,5,"Female Breast Cancer","Black","incidenceRate",NA
2015,5,"Female Breast Cancer","Black","mortalityRate",NA
2015,5,"Female Breast Cancer","Hispanic","incidenceRate",NA
